filename,start time,end time,freq. band (Hz),number of peaks,peaks freq. (Hz),SPL (dB),SNLD (dB),AIS
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320025015.wav,2004-03-20 02:50:15,2004-03-20 02:51:55,50.0 - 1000.0,7,"[285.0, 300.0, 345.0, 352.0, 359.5, 367.0, 427.0]",72.0,[10.23 11.02  8.71  8.2  11.19  8.02  9.71],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320025015.wav,2004-03-20 02:51:55,2004-03-20 02:53:35,50.0 - 1000.0,6,"[120.0, 300.0, 345.0, 352.0, 359.5, 367.0]",72.0,[ 5.68 10.29  9.03  9.98 11.21  6.77],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320025015.wav,2004-03-20 02:53:34,2004-03-20 02:55:14,50.0 - 1000.0,7,"[197.0, 277.0, 285.0, 300.0, 352.0, 359.5, 367.0]",72.0,[ 8.08  8.1   9.03 10.87  9.03 11.27  8.29],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320035015.wav,2004-03-20 03:50:15,2004-03-20 03:51:55,50.0 - 1000.0,8,"[285.0, 300.0, 307.0, 315.0, 352.0, 359.5, 367.0, 382.0]",67.0,[ 8.25  9.84  6.15  7.91  8.43 10.45  8.33  7.4 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320035015.wav,2004-03-20 03:51:55,2004-03-20 03:53:35,50.0 - 1000.0,10,"[120.0, 202.0, 285.0, 300.0, 345.0, 352.0, 359.5, 367.0, 382.0, 697.0]",67.0,[4.45 4.37 7.03 8.44 6.04 9.44 8.58 7.74 7.21 9.44],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320035015.wav,2004-03-20 03:53:34,2004-03-20 03:55:14,50.0 - 1000.0,6,"[88.0, 202.0, 352.0, 359.5, 367.0, 697.0]",67.0,[ 3.56  6.72  7.69 10.71  6.27  9.24],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320045015.wav,2004-03-20 04:50:15,2004-03-20 04:51:55,50.0 - 1000.0,7,"[93.0, 345.0, 352.5, 360.0, 375.0, 390.0, 510.0]",66.0,[ 4.04  4.51 10.16  9.39  5.37  7.08  8.65],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320045015.wav,2004-03-20 04:51:55,2004-03-20 04:53:35,50.0 - 1000.0,10,"[93.0, 345.0, 352.5, 360.0, 375.0, 390.0, 510.0, 570.0, 712.0, 720.0]",67.0,[4.99 6.75 9.12 9.71 5.92 7.63 8.94 8.53 7.27 9.33],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320045015.wav,2004-03-20 04:53:34,2004-03-20 04:55:14,50.0 - 1000.0,7,"[345.0, 352.5, 360.0, 570.0, 712.0, 720.0, 727.0]",67.0,[ 7.42  9.53 10.44  8.6   8.42  9.76  6.93],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320055015.wav,2004-03-20 05:50:15,2004-03-20 05:51:55,50.0 - 1000.0,1,[359.5],103.0,[11.69],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320055015.wav,2004-03-20 05:51:55,2004-03-20 05:53:35,50.0 - 1000.0,2,"[359.5, 367.0]",106.0,[9.59 1.19],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320055015.wav,2004-03-20 05:53:34,2004-03-20 05:55:14,50.0 - 1000.0,5,"[285.0, 345.0, 352.0, 359.5, 367.0]",88.0,[11.81  9.8   8.72 11.39  6.94],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320065015.wav,2004-03-20 06:50:15,2004-03-20 06:51:55,50.0 - 1000.0,7,"[300.0, 330.0, 345.0, 359.5, 367.0, 539.5, 697.0]",76.0,[10.62 10.6  11.11 11.74  6.74 11.43 10.67],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320065015.wav,2004-03-20 06:51:55,2004-03-20 06:53:35,50.0 - 1000.0,9,"[150.0, 300.0, 330.0, 345.0, 352.0, 359.5, 367.0, 697.0, 824.0]",75.0,[10.39 10.46 10.66 10.38  6.43 11.59  7.69 10.94  9.48],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320065015.wav,2004-03-20 06:53:34,2004-03-20 06:55:14,50.0 - 1000.0,9,"[150.0, 197.5, 330.0, 345.0, 352.0, 359.5, 367.0, 539.0, 824.0]",75.0,[10.43 11.38 10.02 10.69  6.94 11.64  7.15 10.31  9.81],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320075015.wav,2004-03-20 07:50:15,2004-03-20 07:51:55,50.0 - 1000.0,8,"[120.0, 197.5, 300.0, 330.0, 359.5, 532.0, 539.5, 697.0]",70.0,[ 7.46 11.02  9.77  9.88 11.43 10.69 10.86 10.97],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320075015.wav,2004-03-20 07:51:55,2004-03-20 07:53:35,50.0 - 1000.0,6,"[197.5, 232.0, 345.0, 360.0, 532.0, 697.0]",71.0,[11.93  8.44 10.67 11.14 10.91 11.35],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320075015.wav,2004-03-20 07:53:34,2004-03-20 07:55:14,50.0 - 1000.0,3,"[197.5, 300.0, 359.5]",73.0,[11.79 10.02  9.4 ],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320085015.wav,2004-03-20 08:50:15,2004-03-20 08:51:55,50.0 - 1000.0,7,"[300.0, 345.0, 352.5, 359.5, 367.0, 375.0, 697.0]",91.0,[10.26  6.96  3.03  7.29  2.46  7.85  9.17],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320085015.wav,2004-03-20 08:51:55,2004-03-20 08:53:35,50.0 - 1000.0,2,"[352.0, 359.5]",98.0,[ 4.58 11.61],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320085015.wav,2004-03-20 08:53:34,2004-03-20 08:55:14,50.0 - 1000.0,8,"[120.0, 285.0, 300.0, 345.0, 352.0, 359.5, 367.0, 412.0]",88.0,[ 8.73 11.33 10.75  8.84  8.69 11.    8.39  9.35],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320095015.wav,2004-03-20 09:50:15,2004-03-20 09:51:55,50.0 - 1000.0,5,"[120.0, 155.0, 352.0, 359.5, 367.0]",82.0,[ 7.88 11.16  5.74 11.68  6.39],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320095015.wav,2004-03-20 09:51:55,2004-03-20 09:53:35,50.0 - 1000.0,5,"[98.0, 352.0, 359.5, 367.0, 412.0]",81.0,[ 7.92  5.2  12.06  6.83  9.68],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320095015.wav,2004-03-20 09:53:34,2004-03-20 09:55:14,50.0 - 1000.0,6,"[98.0, 114.0, 120.0, 352.0, 359.5, 532.0]",79.0,[ 7.23  6.28  7.35  6.33 11.99 11.07],0
/mnt/data-disk/data/WCS/Cape_Bathurst_300_2018_2019/1208533023.040320105015.wav,2004-03-20 10:50:15,2004-03-20 10:51:55,50.0 - 1000.0,4,"[176.5, 197.0, 299.0, 359.0]",62.0,[4.58 3.71 5.52 5.5 ],0
